transaction_id,transaction_date,store_id,customer_id,category,channel,quantity,unit_price,discount_pct,net_amount,cogs
T0032730,2025-06-14,ST01,C00138,Accessories,WhatsApp Order,1,358.95,0.0,358.95,193.83
T0032731,2025-06-14,ST02,C01399,Silk Saree,Walk-in,1,8034.46,0.0,8034.46,6106.19
T0032732,2025-06-14,ST02,C00157,Silk Saree,Exhibition Stall,1,12996.11,0.161,10903.74,8286.84
T0032733,2025-06-14,ST02,C00761,Silk Saree,Walk-in,1,5760.0,0.0,5760.0,4377.6
T0032734,2025-06-14,ST02,C00822,Silk Saree,Walk-in,1,13624.66,0.0,13624.66,10354.74
T0032735,2025-06-14,ST02,C02158,Silk Saree,Exhibition Stall,1,13915.63,0.0,13915.63,10575.88
T0032736,2025-06-14,ST02,C01534,Fancy Saree,WhatsApp Order,1,3978.54,0.0,3978.54,2625.84
T0032737,2025-06-14,ST02,C00315,Fancy Saree,Walk-in,1,1616.06,0.0,1616.06,1066.6
T0032738,2025-06-14,ST02,C02287,Fancy Saree,Walk-in,1,2962.94,0.0,2962.94,1955.54
T0032739,2025-06-14,ST02,C02557,Fancy Saree,Walk-in,1,3174.77,0.0,3174.77,2095.35
T0032740,2025-06-14,ST02,C00283,Fancy Saree,Walk-in,1,2865.99,0.0,2865.99,1891.55
T0032741,2025-06-14,ST02,C02497,Fancy Saree,Walk-in,1,3554.67,0.0,3554.67,2346.08
T0032742,2025-06-14,ST02,C00678,Fancy Saree,Online,1,2905.72,0.0,2905.72,1917.78
T0032743,2025-06-14,ST02,C02567,Fancy Saree,WhatsApp Order,1,3280.15,0.0,3280.15,2164.9
T0032744,2025-06-14,ST02,C00922,Fancy Saree,Walk-in,1,1921.86,0.0,1921.86,1268.43
T0032745,2025-06-14,ST02,C00381,Cotton Saree,Walk-in,1,817.43,0.0,817.43,564.03
T0032746,2025-06-14,ST02,C00977,Cotton Saree,Walk-in,1,819.85,0.0,819.85,565.7
T0032747,2025-06-14,ST02,C02313,Cotton Saree,Walk-in,1,996.81,0.0,996.81,687.8
T0032748,2025-06-14,ST02,C02291,Cotton Saree,Walk-in,1,1176.56,0.0,1176.56,811.83
T0032749,2025-06-14,ST02,C01991,Cotton Saree,WhatsApp Order,1,777.64,0.0,777.64,536.57
T0032750,2025-06-14,ST02,C00952,Cotton Saree,Walk-in,1,1181.08,0.0,1181.08,814.95
T0032751,2025-06-14,ST02,C02445,Cotton Saree,Exhibition Stall,1,1180.92,0.0,1180.92,814.83
T0032752,2025-06-14,ST02,C02485,Cotton Saree,Walk-in,1,1571.66,0.0,1571.66,1084.45
T0032753,2025-06-14,ST02,C01890,Cotton Saree,Walk-in,1,1914.93,0.0,1914.93,1321.3
T0032754,2025-06-14,ST02,C00620,Cotton Saree,Online,1,1137.03,0.0,1137.03,784.55
T0032755,2025-06-14,ST02,C00804,Cotton Saree,Exhibition Stall,1,1239.18,0.114,1097.91,757.56
T0032756,2025-06-14,ST02,C00215,Cotton Saree,Walk-in,3,1149.9,0.0,3449.7,2380.29
T0032757,2025-06-14,ST02,C00804,Cotton Saree,WhatsApp Order,1,1138.7,0.0,1138.7,785.7
T0032758,2025-06-14,ST02,C01324,Cotton Saree,Walk-in,1,1484.49,0.0,1484.49,1024.3
T0032759,2025-06-14,ST02,C01225,Cotton Saree,WhatsApp Order,3,1561.08,0.0,4683.25,3231.44
T0032760,2025-06-14,ST02,C01040,Cotton Saree,Walk-in,1,888.03,0.0,888.03,612.74
T0032761,2025-06-14,ST02,C01610,Readymade,Walk-in,1,1458.66,0.0,1458.66,904.37
T0032762,2025-06-14,ST02,C01142,Readymade,WhatsApp Order,1,2348.95,0.0,2348.95,1456.35
T0032763,2025-06-14,ST02,C00812,Readymade,Walk-in,1,1683.31,0.0,1683.31,1043.65
T0032764,2025-06-14,ST02,C01140,Readymade,Online,1,1927.03,0.0,1927.03,1194.76
T0032765,2025-06-14,ST02,C01547,Readymade,Walk-in,1,2427.66,0.0,2427.66,1505.15
T0032766,2025-06-14,ST02,C01261,Readymade,Exhibition Stall,1,2173.86,0.141,1867.35,1157.76
T0032767,2025-06-14,ST02,C01986,Kids Wear,Exhibition Stall,1,1286.37,0.129,1120.43,661.05
T0032768,2025-06-14,ST02,C02019,Kids Wear,Walk-in,1,1198.95,0.0,1198.95,707.38
T0032769,2025-06-14,ST02,C02527,Kids Wear,WhatsApp Order,1,1340.0,0.0,1340.0,790.6
T0032770,2025-06-14,ST02,C00794,Kids Wear,Walk-in,1,695.96,0.0,695.96,410.62
T0032771,2025-06-14,ST02,C02196,Kids Wear,WhatsApp Order,1,742.55,0.0,742.55,438.1
T0032772,2025-06-14,ST02,C00462,Kids Wear,Exhibition Stall,1,776.87,0.0,776.87,458.35
T0032773,2025-06-14,ST02,C00133,Accessories,Walk-in,1,379.63,0.0,379.63,205.0
T0032774,2025-06-14,ST02,C00059,Accessories,Walk-in,1,379.03,0.0,379.03,204.68
T0032775,2025-06-14,ST02,C01238,Accessories,Exhibition Stall,1,517.91,0.0,517.91,279.67
T0032776,2025-06-14,ST02,C02045,Accessories,Exhibition Stall,1,257.86,0.143,220.99,119.33
T0032777,2025-06-15,ST01,C00827,Silk Saree,Walk-in,1,12489.79,0.0,12489.79,9492.24
T0032778,2025-06-15,ST01,C00077,Silk Saree,WhatsApp Order,1,13702.49,0.0,13702.49,10413.89
T0032779,2025-06-15,ST01,C02125,Silk Saree,Walk-in,1,7621.67,0.0,7621.67,5792.47
T0032780,2025-06-15,ST01,C01874,Silk Saree,Exhibition Stall,1,16797.0,0.0,16797.0,12765.72
T0032781,2025-06-15,ST01,C02005,Silk Saree,Exhibition Stall,1,15897.85,0.0,15897.85,12082.37
T0032782,2025-06-15,ST01,C01980,Fancy Saree,WhatsApp Order,1,1876.05,0.0,1876.05,1238.19
T0032783,2025-06-15,ST01,C01415,Fancy Saree,WhatsApp Order,1,3426.79,0.0,3426.79,2261.68
T0032784,2025-06-15,ST01,C01726,Fancy Saree,WhatsApp Order,1,2866.3,0.0,2866.3,1891.76
T0032785,2025-06-15,ST01,C01535,Fancy Saree,Exhibition Stall,2,1481.84,0.116,2619.9,1729.13
T0032786,2025-06-15,ST01,C01163,Fancy Saree,Walk-in,1,2896.05,0.0,2896.05,1911.39
T0032787,2025-06-15,ST01,C01449,Fancy Saree,Exhibition Stall,1,2862.88,0.0,2862.88,1889.5
T0032788,2025-06-15,ST01,C02160,Fancy Saree,Online,1,4453.23,0.0,4453.23,2939.13
T0032789,2025-06-15,ST01,C02378,Fancy Saree,Exhibition Stall,1,3772.11,0.148,3213.84,2121.13
T0032790,2025-06-15,ST01,C00839,Cotton Saree,Online,1,950.08,0.0,950.08,655.56
T0032791,2025-06-15,ST01,C00641,Cotton Saree,WhatsApp Order,1,1590.64,0.0,1590.64,1097.54
T0032792,2025-06-15,ST01,C00651,Cotton Saree,Exhibition Stall,2,1324.22,0.0,2648.44,1827.42
T0032793,2025-06-15,ST01,C02062,Cotton Saree,Walk-in,1,1256.59,0.0,1256.59,867.05
T0032794,2025-06-15,ST01,C00172,Cotton Saree,WhatsApp Order,1,1579.3,0.0,1579.3,1089.72
T0032795,2025-06-15,ST01,C00783,Cotton Saree,Exhibition Stall,1,1328.73,0.0,1328.73,916.82
T0032796,2025-06-15,ST01,C01109,Readymade,WhatsApp Order,2,1012.5,0.0,2025.0,1255.5
T0032797,2025-06-15,ST01,C02545,Readymade,WhatsApp Order,1,1012.5,0.0,1012.5,627.75
T0032798,2025-06-15,ST01,C02480,Readymade,Walk-in,1,2622.4,0.0,2622.4,1625.89
T0032799,2025-06-15,ST01,C01311,Readymade,Exhibition Stall,3,2616.74,0.092,7127.99,4419.35
T0032800,2025-06-15,ST01,C02585,Readymade,Walk-in,1,3425.18,0.0,3425.18,2123.61
T0032801,2025-06-15,ST01,C02522,Readymade,Walk-in,1,1174.65,0.0,1174.65,728.28
T0032802,2025-06-15,ST01,C01141,Readymade,Walk-in,3,2884.86,0.0,8654.57,5365.83
T0032803,2025-06-15,ST01,C00205,Kids Wear,WhatsApp Order,1,562.23,0.0,562.23,331.72
T0032804,2025-06-15,ST01,C01585,Kids Wear,WhatsApp Order,1,1056.79,0.0,1056.79,623.51
T0032805,2025-06-15,ST01,C02403,Kids Wear,Exhibition Stall,1,903.74,0.0,903.74,533.21
T0032806,2025-06-15,ST01,C00235,Kids Wear,Exhibition Stall,1,1151.01,0.088,1049.72,619.33
T0032807,2025-06-15,ST01,C01641,Kids Wear,Exhibition Stall,1,1264.51,0.0,1264.51,746.06
T0032808,2025-06-15,ST01,C01664,Kids Wear,Exhibition Stall,1,961.66,0.0,961.66,567.38
T0032809,2025-06-15,ST01,C02429,Kids Wear,Walk-in,1,492.77,0.0,492.77,290.73
T0032810,2025-06-15,ST01,C00511,Kids Wear,Walk-in,1,880.33,0.0,880.33,519.39
T0032811,2025-06-15,ST01,C00046,Kids Wear,Walk-in,1,721.47,0.0,721.47,425.67
T0032812,2025-06-15,ST01,C00386,Kids Wear,Walk-in,1,1048.72,0.0,1048.72,618.74
T0032813,2025-06-15,ST01,C00048,Kids Wear,Walk-in,1,545.49,0.0,545.49,321.84
T0032814,2025-06-15,ST01,C01598,Accessories,WhatsApp Order,1,401.5,0.0,401.5,216.81
T0032815,2025-06-15,ST01,C00592,Accessories,Walk-in,1,367.55,0.0,367.55,198.48
T0032816,2025-06-15,ST01,C02253,Accessories,Walk-in,1,285.16,0.0,285.16,153.99
T0032817,2025-06-15,ST01,C02249,Accessories,Walk-in,1,454.29,0.0,454.29,245.32
T0032818,2025-06-15,ST01,C02136,Accessories,WhatsApp Order,1,318.44,0.0,318.44,171.96
T0032819,2025-06-15,ST01,C02312,Accessories,Online,1,363.96,0.0,363.96,196.54
T0032820,2025-06-15,ST01,C01239,Accessories,Walk-in,1,650.79,0.0,650.79,351.43
T0032821,2025-06-15,ST01,C00466,Accessories,Walk-in,1,453.19,0.0,453.19,244.72
T0032822,2025-06-15,ST01,C00639,Accessories,Walk-in,1,204.69,0.0,204.69,110.53
T0032823,2025-06-15,ST01,C00531,Accessories,Walk-in,1,189.0,0.0,189.0,102.06
T0032824,2025-06-15,ST02,C02448,Silk Saree,Walk-in,1,12079.63,0.0,12079.63,9180.52
T0032825,2025-06-15,ST02,C02451,Silk Saree,Walk-in,2,14324.71,0.0,28649.42,21773.56
T0032826,2025-06-15,ST02,C01137,Silk Saree,Walk-in,1,6645.62,0.0,6645.62,5050.67
T0032827,2025-06-15,ST02,C02122,Silk Saree,Walk-in,1,12234.07,0.0,12234.07,9297.89
T0032828,2025-06-15,ST02,C02088,Silk Saree,Online,1,10654.58,0.0,10654.58,8097.48
T0032829,2025-06-15,ST02,C00454,Fancy Saree,Exhibition Stall,2,4142.35,0.0,8284.7,5467.9
T0032830,2025-06-15,ST02,C01018,Fancy Saree,Walk-in,1,3303.42,0.0,3303.42,2180.26
T0032831,2025-06-15,ST02,C00696,Fancy Saree,Walk-in,1,5007.74,0.0,5007.74,3305.11
T0032832,2025-06-15,ST02,C00847,Fancy Saree,Walk-in,1,3018.72,0.0,3018.72,1992.36
T0032833,2025-06-15,ST02,C01990,Fancy Saree,Walk-in,1,2356.39,0.0,2356.39,1555.22
T0032834,2025-06-15,ST02,C01542,Fancy Saree,Exhibition Stall,1,3221.68,0.0,3221.68,2126.31
T0032835,2025-06-15,ST02,C01021,Fancy Saree,Exhibition Stall,1,2649.27,0.161,2222.74,1467.01
T0032836,2025-06-15,ST02,C01696,Fancy Saree,Exhibition Stall,1,3639.51,0.0,3639.51,2402.08
T0032837,2025-06-15,ST02,C01033,Fancy Saree,Exhibition Stall,2,5565.83,0.118,9818.13,6479.97
T0032838,2025-06-15,ST02,C00983,Cotton Saree,Exhibition Stall,1,1711.87,0.085,1566.37,1080.8
T0032839,2025-06-15,ST02,C01109,Cotton Saree,Walk-in,1,1123.48,0.0,1123.48,775.2
T0032840,2025-06-15,ST02,C00566,Cotton Saree,WhatsApp Order,1,1293.08,0.0,1293.08,892.23
T0032841,2025-06-15,ST02,C01075,Cotton Saree,Walk-in,1,1717.67,0.0,1717.67,1185.19
T0032842,2025-06-15,ST02,C01997,Cotton Saree,Walk-in,1,2023.9,0.0,2023.9,1396.49
T0032843,2025-06-15,ST02,C01274,Cotton Saree,Walk-in,1,1915.13,0.0,1915.13,1321.44
T0032844,2025-06-15,ST02,C00820,Cotton Saree,Walk-in,1,956.51,0.0,956.51,659.99
T0032845,2025-06-15,ST02,C01095,Readymade,Walk-in,1,2118.24,0.0,2118.24,1313.31
T0032846,2025-06-15,ST02,C00757,Readymade,Walk-in,3,2920.65,0.0,8761.94,5432.4
T0032847,2025-06-15,ST02,C00281,Readymade,Walk-in,2,2001.85,0.0,4003.69,2482.29
T0032848,2025-06-15,ST02,C01466,Readymade,Walk-in,1,2312.49,0.0,2312.49,1433.74
T0032849,2025-06-15,ST02,C00076,Readymade,Exhibition Stall,1,3397.81,0.0,3397.81,2106.64
T0032850,2025-06-15,ST02,C01612,Accessories,WhatsApp Order,1,471.61,0.0,471.61,254.67
T0032851,2025-06-15,ST02,C00025,Accessories,Walk-in,1,383.85,0.0,383.85,207.28
T0032852,2025-06-15,ST02,C01543,Accessories,Walk-in,1,295.24,0.0,295.24,159.43
T0032853,2025-06-15,ST02,C00718,Accessories,Walk-in,1,514.27,0.0,514.27,277.71
T0032854,2025-06-15,ST02,C02355,Accessories,Exhibition Stall,1,587.65,0.143,503.62,271.95
T0032855,2025-06-16,ST01,C01344,Silk Saree,Walk-in,1,18158.18,0.0,18158.18,13800.22
T0032856,2025-06-16,ST01,C01496,Silk Saree,Walk-in,1,16112.53,0.0,16112.53,12245.52
T0032857,2025-06-16,ST01,C02029,Fancy Saree,Walk-in,1,3416.63,0.0,3416.63,2254.98
T0032858,2025-06-16,ST01,C01291,Fancy Saree,Walk-in,1,3517.43,0.0,3517.43,2321.5
T0032859,2025-06-16,ST01,C00275,Fancy Saree,Exhibition Stall,1,2833.98,0.103,2542.08,1677.77
T0032860,2025-06-16,ST01,C01947,Fancy Saree,Exhibition Stall,1,2786.84,0.0,2786.84,1839.31
T0032861,2025-06-16,ST01,C01521,Fancy Saree,Walk-in,1,3552.75,0.0,3552.75,2344.81
T0032862,2025-06-16,ST01,C01476,Fancy Saree,Walk-in,1,2653.96,0.0,2653.96,1751.61
T0032863,2025-06-16,ST01,C01675,Fancy Saree,Walk-in,1,3361.29,0.0,3361.29,2218.45
T0032864,2025-06-16,ST01,C01915,Cotton Saree,Exhibition Stall,1,1445.69,0.134,1251.97,863.86
T0032865,2025-06-16,ST01,C02378,Cotton Saree,Exhibition Stall,1,1992.25,0.11,1773.11,1223.45
T0032866,2025-06-16,ST01,C00268,Cotton Saree,Online,1,918.74,0.0,918.74,633.93
T0032867,2025-06-16,ST01,C00936,Cotton Saree,Walk-in,1,1027.02,0.0,1027.02,708.64
T0032868,2025-06-16,ST01,C00161,Cotton Saree,Walk-in,1,1437.55,0.0,1437.55,991.91
T0032869,2025-06-16,ST01,C01286,Cotton Saree,Walk-in,1,1400.94,0.0,1400.94,966.65
T0032870,2025-06-16,ST01,C00566,Readymade,Online,1,1012.5,0.0,1012.5,627.75
T0032871,2025-06-16,ST01,C00610,Readymade,Walk-in,1,1941.07,0.0,1941.07,1203.46
T0032872,2025-06-16,ST01,C02401,Readymade,Exhibition Stall,1,2934.15,0.0,2934.15,1819.17
T0032873,2025-06-16,ST01,C00744,Readymade,WhatsApp Order,1,3254.03,0.0,3254.03,2017.5
T0032874,2025-06-16,ST01,C01283,Readymade,Walk-in,3,2058.51,0.0,6175.54,3828.83
T0032875,2025-06-16,ST01,C01686,Readymade,Walk-in,2,1917.88,0.0,3835.76,2378.17
T0032876,2025-06-16,ST01,C02111,Kids Wear,Walk-in,1,1058.7,0.0,1058.7,624.63
T0032877,2025-06-16,ST01,C00554,Kids Wear,Online,1,886.79,0.0,886.79,523.21
T0032878,2025-06-16,ST01,C02028,Kids Wear,Walk-in,3,1078.74,0.0,3236.22,1909.37
T0032879,2025-06-16,ST01,C00352,Kids Wear,Walk-in,1,857.75,0.0,857.75,506.07
T0032880,2025-06-16,ST01,C01954,Kids Wear,WhatsApp Order,1,1485.7,0.0,1485.7,876.56
T0032881,2025-06-16,ST01,C02389,Accessories,Walk-in,1,534.26,0.0,534.26,288.5
T0032882,2025-06-16,ST01,C00050,Accessories,Online,1,483.11,0.0,483.11,260.88
T0032883,2025-06-16,ST01,C01492,Accessories,Walk-in,1,363.89,0.0,363.89,196.5
T0032884,2025-06-16,ST01,C01710,Accessories,Exhibition Stall,1,449.31,0.0,449.31,242.63
T0032885,2025-06-16,ST01,C02428,Accessories,Walk-in,1,189.0,0.0,189.0,102.06
T0032886,2025-06-16,ST01,C01309,Accessories,Walk-in,1,189.0,0.0,189.0,102.06
T0032887,2025-06-16,ST01,C00032,Accessories,Walk-in,1,641.2,0.0,641.2,346.25
T0032888,2025-06-16,ST02,C02091,Silk Saree,Exhibition Stall,1,13919.92,0.061,13070.81,9933.82
T0032889,2025-06-16,ST02,C00808,Silk Saree,Walk-in,1,11293.72,0.0,11293.72,8583.23
T0032890,2025-06-16,ST02,C01886,Fancy Saree,WhatsApp Order,1,3593.46,0.0,3593.46,2371.68
T0032891,2025-06-16,ST02,C02073,Fancy Saree,Walk-in,2,2518.29,0.0,5036.59,3324.15
T0032892,2025-06-16,ST02,C00819,Fancy Saree,Walk-in,1,2573.17,0.0,2573.17,1698.29
T0032893,2025-06-16,ST02,C00202,Fancy Saree,Walk-in,1,4313.86,0.0,4313.86,2847.15
T0032894,2025-06-16,ST02,C02059,Fancy Saree,Walk-in,1,4239.23,0.0,4239.23,2797.89
T0032895,2025-06-16,ST02,C01459,Fancy Saree,Walk-in,2,4195.95,0.0,8391.89,5538.65
T0032896,2025-06-16,ST02,C00414,Fancy Saree,Walk-in,1,5273.79,0.0,5273.79,3480.7
T0032897,2025-06-16,ST02,C01371,Fancy Saree,Walk-in,2,2982.94,0.0,5965.88,3937.48
T0032898,2025-06-16,ST02,C00709,Fancy Saree,Walk-in,1,2154.82,0.0,2154.82,1422.18
T0032899,2025-06-16,ST02,C01258,Cotton Saree,WhatsApp Order,1,1976.65,0.0,1976.65,1363.89
T0032900,2025-06-16,ST02,C00474,Cotton Saree,WhatsApp Order,1,1778.14,0.0,1778.14,1226.92
T0032901,2025-06-16,ST02,C01881,Readymade,Walk-in,1,2338.74,0.0,2338.74,1450.02
T0032902,2025-06-16,ST02,C00862,Readymade,Exhibition Stall,1,2028.62,0.116,1793.3,1111.85
T0032903,2025-06-16,ST02,C00370,Readymade,WhatsApp Order,1,1021.23,0.0,1021.23,633.16
T0032904,2025-06-16,ST02,C02551,Readymade,Exhibition Stall,1,1900.69,0.141,1632.69,1012.27
T0032905,2025-06-16,ST02,C02357,Readymade,Walk-in,1,2705.08,0.0,2705.08,1677.15
T0032906,2025-06-16,ST02,C02351,Readymade,Walk-in,1,1684.01,0.0,1684.01,1044.09
T0032907,2025-06-16,ST02,C02280,Kids Wear,Walk-in,1,847.51,0.0,847.51,500.03
T0032908,2025-06-16,ST02,C01403,Kids Wear,Walk-in,3,792.99,0.0,2378.98,1403.6
T0032909,2025-06-16,ST02,C01564,Kids Wear,Walk-in,1,977.51,0.0,977.51,576.73
T0032910,2025-06-16,ST02,C00352,Accessories,Exhibition Stall,1,681.13,0.0,681.13,367.81
T0032911,2025-06-16,ST02,C02250,Accessories,Walk-in,3,502.86,0.0,1508.58,814.63
T0032912,2025-06-16,ST02,C02434,Accessories,WhatsApp Order,3,620.73,0.0,1862.18,1005.58
T0032913,2025-06-17,ST01,C00416,Silk Saree,WhatsApp Order,1,11628.23,0.0,11628.23,8837.45
T0032914,2025-06-17,ST01,C00214,Fancy Saree,Walk-in,1,1828.07,0.0,1828.07,1206.53
T0032915,2025-06-17,ST01,C02056,Fancy Saree,WhatsApp Order,3,3766.97,0.0,11300.92,7458.61
T0032916,2025-06-17,ST01,C02310,Fancy Saree,WhatsApp Order,1,4292.52,0.0,4292.52,2833.06
T0032917,2025-06-17,ST01,C01967,Fancy Saree,Exhibition Stall,1,3188.09,0.0,3188.09,2104.14
T0032918,2025-06-17,ST01,C02513,Fancy Saree,WhatsApp Order,1,1739.39,0.0,1739.39,1148.0
T0032919,2025-06-17,ST01,C00115,Fancy Saree,Walk-in,1,2437.08,0.0,2437.08,1608.47
T0032920,2025-06-17,ST01,C00227,Fancy Saree,WhatsApp Order,1,1732.61,0.0,1732.61,1143.52
T0032921,2025-06-17,ST01,C00972,Fancy Saree,Walk-in,3,4074.6,0.0,12223.79,8067.7
T0032922,2025-06-17,ST01,C01362,Fancy Saree,Walk-in,1,3424.64,0.0,3424.64,2260.26
T0032923,2025-06-17,ST01,C01221,Cotton Saree,Walk-in,2,1435.19,0.0,2870.38,1980.56
T0032924,2025-06-17,ST01,C01474,Cotton Saree,Exhibition Stall,1,1925.17,0.172,1594.04,1099.89
T0032925,2025-06-17,ST01,C00519,Cotton Saree,Exhibition Stall,1,1083.53,0.0,1083.53,747.64
T0032926,2025-06-17,ST01,C00570,Cotton Saree,Walk-in,3,1563.16,0.0,4689.49,3235.75
T0032927,2025-06-17,ST01,C02298,Cotton Saree,WhatsApp Order,1,1473.62,0.0,1473.62,1016.8
T0032928,2025-06-17,ST01,C02203,Cotton Saree,Walk-in,1,2063.27,0.0,2063.27,1423.66
T0032929,2025-06-17,ST01,C01474,Cotton Saree,WhatsApp Order,1,1030.45,0.0,1030.45,711.01
T0032930,2025-06-17,ST01,C02113,Cotton Saree,Walk-in,1,1224.43,0.0,1224.43,844.86
T0032931,2025-06-17,ST01,C00366,Cotton Saree,Walk-in,3,1450.87,0.0,4352.62,3003.31
T0032932,2025-06-17,ST01,C00319,Readymade,Exhibition Stall,3,3003.5,0.103,8082.43,5011.11
T0032933,2025-06-17,ST01,C01815,Readymade,Walk-in,1,1677.2,0.0,1677.2,1039.86
T0032934,2025-06-17,ST01,C01496,Readymade,Walk-in,1,2301.38,0.0,2301.38,1426.86
T0032935,2025-06-17,ST01,C00472,Readymade,WhatsApp Order,1,2088.44,0.0,2088.44,1294.83
T0032936,2025-06-17,ST01,C02510,Readymade,WhatsApp Order,2,2006.15,0.0,4012.29,2487.62
T0032937,2025-06-17,ST01,C02542,Readymade,Walk-in,1,2432.11,0.0,2432.11,1507.91
T0032938,2025-06-17,ST01,C01640,Readymade,Exhibition Stall,3,1012.5,0.168,2527.2,1566.86
T0032939,2025-06-17,ST01,C01093,Readymade,Walk-in,1,2181.11,0.0,2181.11,1352.29
T0032940,2025-06-17,ST01,C02259,Readymade,WhatsApp Order,1,2464.2,0.0,2464.2,1527.8
T0032941,2025-06-17,ST01,C00818,Kids Wear,Walk-in,3,1523.38,0.0,4570.15,2696.39
T0032942,2025-06-17,ST01,C00909,Kids Wear,Walk-in,1,1229.82,0.0,1229.82,725.59
T0032943,2025-06-17,ST01,C02366,Kids Wear,Walk-in,3,1087.25,0.0,3261.75,1924.43
T0032944,2025-06-17,ST01,C01676,Accessories,Online,1,332.19,0.0,332.19,179.38
T0032945,2025-06-17,ST01,C01867,Accessories,WhatsApp Order,1,189.0,0.0,189.0,102.06
T0032946,2025-06-17,ST01,C01647,Accessories,Walk-in,1,335.73,0.0,335.73,181.29
T0032947,2025-06-17,ST01,C02452,Accessories,Walk-in,1,513.94,0.0,513.94,277.53
T0032948,2025-06-17,ST01,C01498,Accessories,Walk-in,1,404.86,0.0,404.86,218.62
T0032949,2025-06-17,ST02,C01484,Silk Saree,Walk-in,1,13130.12,0.0,13130.12,9978.89
T0032950,2025-06-17,ST02,C01667,Silk Saree,Walk-in,1,7263.56,0.0,7263.56,5520.31
T0032951,2025-06-17,ST02,C01558,Silk Saree,Exhibition Stall,1,9448.77,0.0,9448.77,7181.07
T0032952,2025-06-17,ST02,C00677,Silk Saree,Walk-in,1,8770.16,0.0,8770.16,6665.32
T0032953,2025-06-17,ST02,C01528,Fancy Saree,Exhibition Stall,3,2565.39,0.0,7696.16,5079.47
T0032954,2025-06-17,ST02,C00980,Fancy Saree,Walk-in,1,2266.7,0.0,2266.7,1496.02
T0032955,2025-06-17,ST02,C01463,Fancy Saree,WhatsApp Order,1,4034.06,0.0,4034.06,2662.48
T0032956,2025-06-17,ST02,C02083,Fancy Saree,Online,1,2490.9,0.0,2490.9,1643.99
T0032957,2025-06-17,ST02,C01582,Fancy Saree,Walk-in,2,2916.11,0.0,5832.22,3849.27
T0032958,2025-06-17,ST02,C00204,Fancy Saree,Online,1,3222.47,0.0,3222.47,2126.83
T0032959,2025-06-17,ST02,C01607,Cotton Saree,Walk-in,1,1274.59,0.0,1274.59,879.47
T0032960,2025-06-17,ST02,C01017,Cotton Saree,Walk-in,1,2010.99,0.0,2010.99,1387.58
T0032961,2025-06-17,ST02,C02221,Cotton Saree,Exhibition Stall,1,716.96,0.08,659.61,455.13
T0032962,2025-06-17,ST02,C00542,Cotton Saree,Walk-in,1,1286.09,0.0,1286.09,887.4
T0032963,2025-06-17,ST02,C02473,Cotton Saree,Walk-in,1,1070.96,0.0,1070.96,738.96
T0032964,2025-06-17,ST02,C01533,Readymade,WhatsApp Order,3,2701.82,0.0,8105.46,5025.39
T0032965,2025-06-17,ST02,C01715,Readymade,Walk-in,1,3129.11,0.0,3129.11,1940.05
T0032966,2025-06-17,ST02,C01096,Readymade,Walk-in,1,2581.98,0.0,2581.98,1600.83
T0032967,2025-06-17,ST02,C01922,Readymade,Walk-in,1,2673.09,0.0,2673.09,1657.32
T0032968,2025-06-17,ST02,C00412,Kids Wear,Exhibition Stall,1,994.86,0.0,994.86,586.97
T0032969,2025-06-17,ST02,C00355,Kids Wear,Online,1,1163.28,0.0,1163.28,686.34
T0032970,2025-06-17,ST02,C02369,Kids Wear,Exhibition Stall,1,1237.36,0.18,1014.63,598.63
T0032971,2025-06-17,ST02,C01864,Kids Wear,Walk-in,2,943.88,0.0,1887.76,1113.78
T0032972,2025-06-17,ST02,C02064,Accessories,WhatsApp Order,1,585.45,0.0,585.45,316.14
T0032973,2025-06-17,ST02,C01551,Accessories,WhatsApp Order,1,369.69,0.0,369.69,199.63
T0032974,2025-06-17,ST02,C00415,Accessories,Walk-in,1,298.98,0.0,298.98,161.45
T0032975,2025-06-18,ST01,C00395,Silk Saree,Walk-in,1,17052.26,0.0,17052.26,12959.72
T0032976,2025-06-18,ST01,C01434,Fancy Saree,Walk-in,1,2436.3,0.0,2436.3,1607.96
T0032977,2025-06-18,ST01,C00021,Fancy Saree,Walk-in,1,2667.67,0.0,2667.67,1760.66
T0032978,2025-06-18,ST01,C01986,Fancy Saree,Walk-in,1,3371.94,0.0,3371.94,2225.48
T0032979,2025-06-18,ST01,C01186,Fancy Saree,Exhibition Stall,1,1544.32,0.0,1544.32,1019.25
T0032980,2025-06-18,ST01,C02429,Fancy Saree,Exhibition Stall,1,3598.28,0.127,3141.3,2073.26
T0032981,2025-06-18,ST01,C02508,Fancy Saree,WhatsApp Order,1,2732.81,0.0,2732.81,1803.65
T0032982,2025-06-18,ST01,C01949,Fancy Saree,Walk-in,1,3418.75,0.0,3418.75,2256.37
T0032983,2025-06-18,ST01,C01262,Fancy Saree,Walk-in,1,4690.92,0.0,4690.92,3096.01
T0032984,2025-06-18,ST01,C00724,Fancy Saree,Exhibition Stall,1,2667.22,0.0,2667.22,1760.37
T0032985,2025-06-18,ST01,C00185,Fancy Saree,Walk-in,3,2692.84,0.0,8078.53,5331.83
T0032986,2025-06-18,ST01,C00433,Cotton Saree,Walk-in,1,2422.94,0.0,2422.94,1671.83
T0032987,2025-06-18,ST01,C01510,Cotton Saree,WhatsApp Order,1,1028.77,0.0,1028.77,709.85
